state,ym,price,cpi,vmt,fatal,spdfatal,duifatal,urate,pcinc,etohpc,beertax,gdlyear
RI,586,2.1832,209.911,14.05505,249,271,1305,7.48,43778.0,2.5794,0.2619,2009
RI,587,1.6837,210.35,14.90373,241,66,259,7.464,44386.1,2.5749,0.2619,2009
RI,588,2.2246,210.789,14.21524,260,183,790,8.233,44095.8,2.5597,0.2619,2009
RI,589,2.2401,211.229,14.99271,220,246,828,8.472,43998.9,2.4413,0.2619,2009
RI,590,2.3238,211.67,15.21389,247,258,575,8.347,44735.5,2.3448,0.2619,2009
RI,591,2.3603,212.113,16.08147,264,142,459,7.734,44740.3,2.2497,0.2619,2009
RI,592,2.4893,212.556,17.15803,187,94,1122,7.552,45142.1,2.4071,0.2619,2009
RI,593,2.5019,213.0,16.51628,227,76,274,9.228,44978.8,2.4081,0.2619,2009
RI,594,2.4921,213.444,16.61794,229,80,1125,7.622,44587.2,2.4673,0.2619,2009
RI,595,2.5043,213.89,17.04411,242,93,320,7.696,44310.6,2.6698,0.2619,2009
RI,596,2.3749,214.337,16.81144,257,77,1076,8.305,44626.4,2.7518,0.2619,2009
RI,597,2.3354,214.785,16.33947,265,80,1463,7.94,44317.6,2.6533,0.2619,2009
RI,598,2.2687,215.233,15.21051,261,235,862,8.08,44889.0,2.4084,0.2619,2009
RI,599,2.282,215.683,15.67862,249,128,448,7.993,46028.3,2.6209,0.2619,2009
RI,600,2.7138,216.133,15.16213,263,264,396,7.28,45267.2,2.5356,0.2619,2009
RI,601,2.7534,216.585,15.03396,222,36,518,7.324,45052.6,2.486,0.2619,2009
RI,602,2.6904,217.037,15.03437,235,157,377,8.487,45343.0,2.3977,0.2619,2009
RI,603,2.8107,217.491,15.33462,228,117,424,8.541,45016.0,2.4166,0.2619,2009
RI,604,2.9118,217.945,16.63571,224,158,815,6.913,46744.2,2.3942,0.2619,2009
RI,605,2.9017,218.4,16.688,229,294,2657,7.031,45415.9,2.5198,0.2619,2009
RI,606,2.9125,218.856,16.83644,225,130,3280,8.016,44285.6,2.5231,0.2619,2009
RI,607,2.9132,219.313,16.74369,258,114,981,7.207,45077.7,2.588,0.2619,2009
RI,608,2.8771,219.772,16.26759,266,163,464,7.643,46624.2,2.6033,0.2619,2009
RI,609,2.8098,220.231,15.7658,236,196,1286,8.114,45980.4,2.6954,0.2619,2009
RI,610,2.7162,220.691,15.45374,289,88,2069,7.722,45899.2,2.5242,0.2619,2009
RI,611,2.7236,221.152,15.07938,228,49,732,8.644,46114.7,2.6862,0.2619,2009
RI,612,3.5257,221.614,15.20932,202,19,765,5.607,47929.6,2.3405,0.2619,2009
RI,613,3.3901,222.076,14.99067,218,103,1712,5.794,46478.0,2.4403,0.2619,2009
RI,614,3.5183,222.54,15.56177,223,105,685,5.596,47197.6,2.1174,0.2619,2009
RI,615,3.5764,223.005,15.7915,166,169,571,5.141,47861.7,2.09,0.2619,2009
RI,616,3.5878,223.471,16.4305,210,127,851,5.729,48539.6,2.2832,0.2619,2009
RI,617,3.6098,223.938,16.52132,209,167,338,5.429,47492.8,2.1343,0.2619,2009
RI,618,3.7337,224.405,16.95193,217,42,2453,5.195,47702.8,2.3124,0.2619,2009
RI,619,3.724,224.874,16.07136,249,218,1259,5.343,48196.2,2.4109,0.2619,2009
RI,620,3.5972,225.344,16.72539,237,122,778,5.178,47855.1,2.2927,0.2619,2009
RI,621,3.6971,225.815,16.04355,239,291,1239,4.38,46880.5,2.2135,0.2619,2009
RI,622,3.6079,226.286,15.14459,283,199,1259,4.75,48342.5,2.4889,0.2619,2009
RI,623,3.5375,226.759,14.81979,244,93,1623,4.755,48837.3,2.3996,0.2619,2009
RI,624,3.5893,227.233,15.15402,196,193,1014,5.868,48101.4,2.2102,0.2619,2009
RI,625,3.5676,227.707,14.9072,224,103,442,5.325,48528.1,2.2307,0.2619,2009
RI,626,3.5988,228.183,15.10814,202,73,569,5.149,48485.9,2.1233,0.2619,2009
RI,627,3.6832,228.659,15.69385,213,104,182,6.299,48627.7,2.0454,0.2619,2009
RI,628,3.8289,229.137,16.67209,208,61,727,5.592,48402.2,2.1784,0.2619,2009
RI,629,3.845,229.616,17.30193,195,100,664,4.373,48483.7,2.2659,0.2619,2009
RI,630,3.9055,230.095,16.54633,212,178,553,4.642,48100.5,2.2228,0.2619,2009
RI,631,3.7902,230.576,17.03984,237,154,794,5.351,49091.4,2.3827,0.2619,2009
RI,632,3.781,231.057,16.88376,261,275,1996,4.468,48645.7,2.5246,0.2619,2009
RI,633,3.7891,231.54,16.20332,229,55,414,4.285,49450.1,2.3979,0.2619,2009
RI,634,3.6744,232.024,15.68156,283,110,439,3.82,49797.4,2.3017,0.2619,2009
RI,635,3.5116,232.508,14.96377,234,36,572,5.323,48597.7,2.3265,0.2619,2009
RI,636,3.4123,232.994,14.7277,227,64,771,4.775,48991.9,2.2755,0.2619,2009
RI,637,3.4132,233.481,15.48838,227,111,2187,4.984,49940.9,2.3296,0.2619,2009
RI,638,3.5391,233.968,15.85457,238,64,584,5.455,49283.5,2.0854,0.2619,2009
RI,639,3.5282,234.457,16.60296,202,39,956,4.923,50035.6,2.154,0.2619,2009
RI,640,3.7506,234.947,17.09865,204,196,652,6.391,48766.8,2.1127,0.2619,2009
RI,641,3.7576,235.438,17.70535,225,174,866,5.07,49305.9,2.3373,0.2619,2009
RI,642,3.7203,235.929,17.50896,223,124,1163,5.04,50107.8,2.3738,0.2619,2009
RI,643,3.7812,236.422,17.25015,213,204,826,5.383,50239.5,2.2804,0.2619,2009
RI,644,3.784,236.916,16.74998,225,131,1361,4.856,51109.0,2.4674,0.2619,2009
RI,645,3.6333,237.411,16.75931,200,252,1190,4.968,50473.4,2.4406,0.2619,2009
RI,646,3.5343,237.907,16.05612,224,118,973,5.046,50626.1,2.4397,0.2619,2009
RI,647,3.5501,238.404,15.44976,221,112,867,5.071,50844.5,2.535,0.2619,2009
RI,648,3.3358,238.902,15.1643,218,165,1757,4.777,50049.8,2.4955,0.2619,2009
RI,649,3.3808,239.401,16.00485,221,118,931,4.984,49706.5,2.1404,0.2619,2009
RI,650,3.3501,239.901,16.21099,184,215,690,5.206,50820.4,2.3323,0.2619,2009
RI,651,3.5634,240.402,16.71283,201,215,217,6.107,51290.5,2.1296,0.2619,2009
RI,652,3.608,240.904,16.90483,195,30,606,5.741,49977.6,2.2315,0.2619,2009
RI,653,3.809,241.407,17.37026,278,67,768,5.814,51304.9,2.2134,0.2619,2009
RI,654,3.606,241.911,18.04813,232,140,1631,4.517,51033.8,2.2977,0.2619,2009
RI,655,3.6329,242.417,17.89938,225,71,1030,5.158,50543.4,2.5146,0.2619,2009
RI,656,3.5345,242.923,17.16321,264,164,1916,5.409,50893.7,2.3175,0.2619,2009
RI,657,3.406,243.43,17.02043,246,81,2021,4.33,50536.1,2.6149,0.2619,2009
RI,658,3.3845,243.939,15.73939,258,52,1200,5.477,49974.4,2.4266,0.2619,2009
RI,659,3.4416,244.448,15.92841,202,123,1021,4.797,51579.4,2.3539,0.2619,2009
RI,660,2.17,244.959,16.03776,227,123,583,5.313,50763.6,2.3429,0.2619,2009
RI,661,2.4323,245.471,16.30005,240,94,692,4.806,51089.2,2.3127,0.2619,2009
RI,662,2.5056,245.983,17.48957,194,115,1471,4.658,51941.6,2.2836,0.2619,2009
RI,663,2.4984,246.497,17.5847,159,98,1679,5.648,51313.1,2.1739,0.2619,2009
RI,664,2.5948,247.012,18.69569,208,278,608,4.692,51403.9,2.1603,0.2619,2009
RI,665,2.5723,247.528,18.78923,248,55,1340,4.981,50516.5,2.2188,0.2619,2009
RI,666,2.6534,248.045,19.43456,208,233,1838,5.362,51404.7,2.4489,0.2619,2009
RI,667,2.6656,248.563,19.81281,244,249,1240,4.276,51083.5,2.5296,0.2619,2009
RI,668,2.5941,249.082,18.46219,291,178,1388,5.054,52147.9,2.3398,0.2619,2009
RI,669,2.5768,249.603,18.16997,287,153,1976,4.364,51965.5,2.3174,0.2619,2009
RI,670,2.392,250.124,17.76265,235,65,1275,4.686,51884.2,2.4939,0.2619,2009
RI,671,2.3846,250.646,17.5775,230,170,1913,4.992,52743.5,2.4161,0.2619,2009
RI,672,2.0255,251.17,17.46755,280,174,456,5.712,52171.2,2.3522,0.2619,2009
RI,673,2.0349,251.694,17.91224,266,170,765,4.875,52687.8,2.2045,0.2619,2009
RI,674,2.0759,252.22,18.39021,241,218,1893,5.781,52727.7,2.2275,0.2619,2009
RI,675,2.214,252.747,19.46251,221,135,153,5.243,53569.7,2.2802,0.2619,2009
RI,676,2.2287,253.275,20.37589,195,102,1580,5.081,52701.1,2.1415,0.2619,2009
RI,677,2.2606,253.804,20.07054,256,116,1106,5.463,53039.8,2.2496,0.2619,2009
RI,678,2.2597,254.334,19.96064,218,57,1410,4.567,52508.6,2.3743,0.2619,2009
RI,679,2.2719,254.865,20.10294,256,261,1996,4.091,52119.1,2.4227,0.2619,2009
RI,680,2.1861,255.398,19.34265,247,121,2103,5.056,54200.5,2.4183,0.2619,2009
RI,681,2.1245,255.931,19.22797,250,117,887,4.625,52349.0,2.4195,0.2619,2009
RI,682,2.0516,256.466,19.22938,266,260,1518,4.543,53173.9,2.3673,0.2619,2009
RI,683,1.9891,257.001,18.77295,228,121,332,4.915,53024.4,2.3714,0.2619,2009
RI,684,2.2065,257.538,18.01532,267,233,675,5.29,54700.3,2.3665,0.2619,2009
RI,685,2.3093,258.076,18.11353,231,124,1448,4.78,53887.3,2.2366,0.2619,2009
RI,686,2.3439,258.615,18.16224,252,41,2191,4.867,52400.2,2.1696,0.2619,2009
RI,687,2.4024,259.155,19.80427,185,80,971,5.184,54179.6,2.1242,0.2619,2009
RI,688,2.5127,259.697,19.51877,217,96,1026,4.956,54639.6,2.195,0.2619,2009
RI,689,2.5381,260.239,20.65128,231,221,1105,5.033,53772.1,2.3041,0.2619,2009
RI,690,2.553,260.783,20.91683,226,87,1378,4.76,54316.2,2.4117,0.2619,2009
RI,691,2.566,261.327,20.60423,254,142,684,4.966,53930.6,2.3494,0.2619,2009
RI,692,2.552,261.873,20.09521,263,64,627,4.211,53453.0,2.5184,0.2619,2009
RI,693,2.5002,262.42,18.86449,251,167,2041,4.303,54761.1,2.5728,0.2619,2009
RI,694,2.4032,262.968,19.06115,257,222,412,4.306,54163.2,2.497,0.2619,2009
RI,695,2.4295,263.518,18.59306,274,173,703,4.733,54023.7,2.3205,0.2619,2009
RI,696,2.6632,264.068,18.49064,236,242,2549,5.033,54963.7,2.2115,0.2619,2009
RI,697,2.6097,264.62,17.78444,251,75,420,6.063,55200.2,2.1486,0.2619,2009
RI,698,2.7342,265.172,19.07148,247,204,76,4.704,55829.2,2.1798,0.2619,2009
RI,699,2.7817,265.726,19.44159,229,113,101,5.118,54197.5,2.1416,0.2619,2009
RI,700,2.8697,266.281,20.07259,200,286,822,5.546,55225.7,1.9904,0.2619,2009
RI,701,2.8987,266.838,19.56701,215,139,526,5.435,55872.5,2.2334,0.2619,2009
RI,702,2.9384,267.395,20.48152,250,44,2323,4.403,55147.1,2.2274,0.2619,2009
RI,703,2.848,267.953,19.80741,268,96,1322,4.622,54496.8,2.5047,0.2619,2009
RI,704,2.7776,268.513,20.16493,269,239,2631,5.058,55144.9,2.4145,0.2619,2009
RI,705,2.6885,269.074,18.99941,285,141,711,4.434,55766.9,2.428,0.2619,2009
RI,706,2.6365,269.636,18.58269,266,172,920,4.629,55352.2,2.4668,0.2619,2009
RI,707,2.6025,270.199,18.11281,229,102,1276,4.729,55314.5,2.466,0.2619,2009
RI,708,2.5143,270.764,18.11426,264,121,877,4.534,56324.5,2.4722,0.2619,2009
RI,709,2.571,271.329,18.16603,210,72,1386,5.659,55810.3,2.1661,0.2619,2009
RI,710,2.5793,271.896,18.5307,212,219,885,5.712,56023.2,2.0556,0.2619,2009
RI,711,2.617,272.464,19.82398,205,167,1649,5.079,54806.6,2.1347,0.2619,2009
RI,712,2.7079,273.033,20.11967,236,94,522,5.475,55571.9,2.1657,0.2619,2009
RI,713,2.7638,273.603,21.35956,206,379,2444,5.503,56211.1,2.0795,0.2619,2009
RI,714,2.7843,274.175,20.8711,247,183,778,4.716,56604.4,2.1976,0.2619,2009
RI,715,2.7977,274.747,21.44266,262,248,1413,4.582,56724.1,2.4165,0.2619,2009
RI,716,2.7234,275.321,20.58873,259,198,1563,4.514,57189.7,2.3037,0.2619,2009
RI,717,2.6528,275.896,18.85879,277,264,2085,3.974,56144.4,2.5015,0.2619,2009
RI,718,2.4951,276.473,18.72468,250,189,1186,4.937,56691.6,2.5669,0.2619,2009
RI,719,2.503,277.05,18.6277,269,97,514,5.08,56952.7,2.2554,0.2619,2009
RI,720,2.0011,277.629,17.62693,292,51,693,9.949,56400.2,2.2706,0.2619,2009
RI,721,2.0643,278.209,18.07711,254,148,538,10.018,56068.4,2.3062,0.2619,2009
RI,722,2.1108,278.79,16.35911,271,204,2040,9.809,57183.2,1.9993,0.2619,2009
RI,723,1.8733,279.372,13.23394,213,66,1506,9.515,56239.5,2.0649,0.2619,2009
RI,724,1.9409,279.956,15.68178,255,72,2519,9.374,57158.7,2.11,0.2619,2009
RI,725,2.3577,280.54,17.88133,254,176,1364,9.669,56923.9,2.3068,0.2619,2009
RI,726,2.3249,281.126,19.76537,259,189,1624,9.319,56098.2,2.4476,0.2619,2009
RI,727,2.2852,281.714,21.33655,246,68,953,8.965,57946.1,2.3674,0.2619,2009
RI,728,2.2027,282.302,20.83947,245,145,1334,9.43,58232.9,2.3948,0.2619,2009
RI,729,2.1686,282.892,20.18361,288,232,587,9.049,56495.9,2.4058,0.2619,2009
RI,730,2.1121,283.483,19.38365,280,161,967,8.295,57190.2,2.3605,0.2619,2009
RI,731,2.0305,284.075,19.09574,281,197,646,8.718,57800.1,2.3962,0.2619,2009
RI,732,2.9104,284.668,18.79945,223,231,593,4.147,57406.7,2.242,0.2619,2009
RI,733,2.8837,285.263,19.29237,228,27,688,5.69,57711.6,2.2691,0.2619,2009
RI,734,2.9635,285.859,20.02746,229,66,457,5.907,59180.7,2.141,0.2619,2009
RI,735,3.0025,286.456,19.85118,217,202,341,5.476,57847.3,2.0023,0.2619,2009
RI,736,3.1243,287.054,20.73812,231,469,986,5.339,59024.9,2.2853,0.2619,2009
RI,737,3.1767,287.654,21.30806,270,211,1235,5.226,59274.1,2.2711,0.2619,2009
RI,738,3.19,288.254,20.41754,253,72,1172,5.325,56775.5,2.3323,0.2619,2009
RI,739,3.154,288.856,20.70185,246,349,822,4.449,59112.8,2.3984,0.2619,2009
RI,740,3.1501,289.46,20.59894,256,199,3604,4.771,58291.1,2.4347,0.2619,2009
RI,741,3.1007,290.064,20.81129,264,151,4482,4.246,59867.7,2.4628,0.2619,2009
RI,742,3.0303,290.67,19.45697,258,168,1649,5.169,59128.7,2.2397,0.2619,2009
RI,743,3.0735,291.277,18.5692,243,75,1242,5.166,59157.7,2.3367,0.2619,2009
RI,744,3.9657,291.886,18.25017,226,400,3297,5.145,59121.3,2.3469,0.2619,2009
RI,745,4.0115,292.496,18.55839,218,97,782,4.67,60001.9,2.1367,0.2619,2009
RI,746,3.9974,293.106,18.75035,200,247,473,6.156,59122.3,2.3197,0.2619,2009
RI,747,4.1234,293.719,19.23651,195,149,484,6.085,59139.3,2.2041,0.2619,2009
RI,748,4.7326,294.332,19.94837,193,205,588,4.814,60106.2,2.327,0.2619,2009
RI,749,5.1228,294.947,19.77538,192,158,1417,5.46,59113.7,2.1466,0.2619,2009
RI,750,4.1111,295.563,19.93614,234,169,624,4.74,59106.3,2.2506,0.2619,2009
RI,751,4.1613,296.18,20.21098,273,216,1312,4.561,59070.4,2.4077,0.2619,2009
RI,752,4.1823,296.799,19.73823,245,123,995,4.753,59392.9,2.5273,0.2619,2009
RI,753,4.1525,297.419,19.34914,237,111,3306,4.06,59487.9,2.4883,0.2619,2009
RI,754,4.1192,298.04,18.65321,265,218,412,4.068,59443.2,2.3519,0.2619,2009
RI,755,4.0096,298.663,18.04144,235,86,960,4.958,61830.3,2.3265,0.2619,2009
RI,756,3.5063,299.287,18.92375,241,114,510,5.019,60485.0,2.1704,0.2619,2009
RI,757,3.427,299.912,18.32631,228,79,966,5.013,58253.8,2.1551,0.2619,2009
RI,758,3.4678,300.538,19.02831,229,440,459,4.686,61055.1,2.1716,0.2619,2009
RI,759,3.4335,301.166,19.70872,205,98,882,5.861,60383.1,1.9394,0.2619,2009
RI,760,3.6128,301.795,21.09507,254,167,1372,5.251,60571.1,2.2306,0.2619,2009
RI,761,3.6618,302.425,20.71242,240,347,1251,5.841,61556.1,2.3051,0.2619,2009
RI,762,3.689,303.057,21.923,226,234,532,4.525,62715.6,2.4468,0.2619,2009
RI,763,3.7392,303.69,21.66216,233,193,616,4.536,60112.5,2.2709,0.2619,2009
RI,764,3.7276,304.324,20.5539,273,134,2129,4.754,60345.1,2.4677,0.2619,2009
RI,765,3.6237,304.96,19.6156,248,166,973,4.912,62227.8,2.4766,0.2619,2009
RI,766,3.659,305.597,19.24472,258,108,1845,4.053,60981.7,2.3432,0.2619,2009
RI,767,3.5513,306.235,18.35449,277,91,445,5.052,61639.9,2.3659,0.2619,2009
RI,768,3.2715,306.875,18.45085,212,143,319,4.961,62328.5,2.0595,0.2619,2009
RI,769,3.228,307.516,19.25344,240,57,693,5.126,61346.6,2.3216,0.2619,2009
RI,770,3.261,308.158,19.33525,212,289,443,4.483,61259.0,2.077,0.2619,2009
RI,771,3.2875,308.802,20.59669,200,114,975,5.519,62746.7,2.2284,0.2619,2009
RI,772,3.3262,309.447,20.57456,223,202,302,5.034,61177.8,2.1281,0.2619,2009
RI,773,3.3588,310.093,21.61832,253,124,1975,5.595,62601.8,2.216,0.2619,2009
RI,774,3.3848,310.741,21.96979,246,159,800,5.174,62658.5,2.2087,0.2619,2009
RI,775,3.4019,311.39,21.31926,243,87,1303,4.841,62471.5,2.3146,0.2619,2009
RI,776,3.4079,312.041,22.56901,214,74,495,4.656,61931.7,2.5003,0.2619,2009
RI,777,3.3148,312.692,20.24373,263,309,801,4.492,62350.8,2.5646,0.2619,2009
RI,778,3.2189,313.345,19.9525,261,60,1009,4.366,63367.9,2.4044,0.2619,2009
RI,779,3.1444,314.0,19.62996,256,65,837,4.408,62634.9,2.4648,0.2619,2009
SC,540,2.2076,190.7,2.71306,50,21,418,4.424,42387.1,2.2536,0.3316,2010
SC,541,2.197,191.098,2.71788,70,28,215,5.525,41677.0,2.2437,0.3316,2010
SC,542,2.2985,191.497,2.78988,43,16,262,4.782,42199.7,2.1528,0.3316,2010
SC,543,2.3829,191.897,2.9756,37,8,233,5.066,42460.0,2.2047,0.3316,2010
SC,544,2.4285,192.298,2.98263,47,24,63,5.346,42553.5,2.0741,0.3316,2010
SC,545,2.4959,192.7,3.10927,54,65,136,5.489,41890.8,2.0391,0.3316,2010
SC,546,2.5126,193.102,3.19193,37,33,248,4.829,42478.1,2.3875,0.3316,2010
SC,547,2.4334,193.506,3.20139,45,12,87,4.64,42905.6,2.4386,0.3316,2010
SC,548,2.4388,193.91,3.05511,46,32,266,4.492,42166.1,2.4033,0.3316,2010
SC,549,2.3368,194.315,2.83998,49,17,135,4.637,42198.8,2.3775,0.3316,2010
SC,550,2.2718,194.721,2.86581,43,27,60,5.496,44077.3,2.3856,0.3316,2010
SC,551,2.1704,195.128,2.91386,48,35,189,4.182,42186.6,2.4982,0.3316,2010
SC,552,2.415,195.535,2.83544,52,25,119,4.78,43064.6,2.2791,0.3316,2010
SC,553,2.466,195.944,2.77385,40,28,82,5.736,43141.3,2.1711,0.3316,2010
SC,554,2.5443,196.353,2.902,49,18,222,5.394,43347.1,2.2118,0.3316,2010
SC,555,2.6692,196.763,2.97541,38,21,294,5.544,43838.8,2.0324,0.3316,2010
SC,556,2.7563,197.174,3.19373,41,14,108,5.025,43941.2,2.1535,0.3316,2010
SC,557,2.8121,197.586,3.08817,40,8,98,5.284,42310.3,2.2031,0.3316,2010
SC,558,2.7727,197.999,3.0825,37,26,271,5.24,43385.4,2.2847,0.3316,2010
SC,559,2.7953,198.412,3.23115,59,31,266,4.618,43403.0,2.2591,0.3316,2010
SC,560,2.7104,198.827,3.00964,49,8,398,4.748,42725.2,2.589,0.3316,2010
SC,561,2.5872,199.242,3.02307,51,49,272,3.949,43271.6,2.2017,0.3316,2010
SC,562,2.4879,199.658,2.89922,55,13,156,4.461,42995.7,2.3437,0.3316,2010
SC,563,2.5037,200.075,2.73772,37,3,170,4.973,43226.6,2.3648,0.3316,2010
SC,564,2.7847,200.493,2.81246,56,22,205,4.981,44525.5,2.4189,0.3316,2010
SC,565,2.7843,200.912,2.78453,37,24,214,5.065,44602.4,2.2795,0.3316,2010
SC,566,2.8459,201.331,2.88528,46,39,364,5.037,44356.3,2.1719,0.3316,2010
SC,567,2.8416,201.752,2.98361,46,6,350,5.221,44045.7,2.1099,0.3316,2010
SC,568,2.9295,202.173,3.0356,40,18,144,5.26,43739.7,2.3038,0.3316,2010
SC,569,2.9674,202.596,3.16324,39,22,191,5.273,43629.6,1.9416,0.3316,2010
SC,570,2.9417,203.019,3.21905,46,9,109,4.533,43637.7,2.2091,0.3316,2010
SC,571,3.0281,203.443,3.028,50,12,71,5.242,43605.2,2.4242,0.3316,2010
SC,572,2.9001,203.868,3.06459,60,9,155,4.639,44146.7,2.486,0.3316,2010
SC,573,2.8386,204.294,2.92917,47,27,281,5.426,44200.8,2.2377,0.3316,2010
SC,574,2.7922,204.72,2.76,49,16,279,4.997,44416.2,2.3354,0.3316,2010
SC,575,2.7039,205.148,2.82504,40,27,60,5.433,44413.1,2.2835,0.3316,2010
SC,576,3.2936,205.576,2.68168,46,18,76,7.759,43498.9,2.5733,0.3316,2010
SC,577,3.215,206.006,2.66887,37,23,171,7.886,43452.2,2.4213,0.3316,2010
SC,578,3.2016,206.436,2.79747,39,36,112,7.794,44831.9,2.2971,0.3316,2010
SC,579,3.3877,206.867,2.77958,41,1,26,8.903,44086.9,2.3825,0.3316,2010
SC,580,3.4429,207.299,2.89434,39,17,477,7.549,42848.4,2.285,0.3316,2010
SC,581,4.1432,207.732,3.02579,41,13,48,7.779,44078.2,2.4639,0.3316,2010
SC,582,4.1411,208.166,2.98586,37,19,184,7.421,43427.8,2.5115,0.3316,2010
SC,583,3.4131,208.601,3.00885,39,41,15,7.135,43512.9,2.5621,0.3316,2010
SC,584,3.3497,209.037,2.88626,55,18,71,7.754,43431.6,2.6307,0.3316,2010
SC,585,3.3228,209.474,2.91041,51,32,228,7.543,43798.4,2.7322,0.3316,2010
SC,586,2.1633,209.911,2.82295,42,25,850,7.792,44201.6,2.7009,0.3316,2010
SC,587,1.7302,210.35,2.75889,44,20,224,8.139,44112.1,2.5132,0.3316,2010
SC,588,2.286,210.789,2.8202,52,36,551,8.318,44688.4,2.5667,0.3316,2010
SC,589,2.2843,211.229,2.81566,49,28,62,8.313,44531.3,2.493,0.3316,2010
SC,590,2.329,211.67,2.90407,36,6,88,8.374,43858.2,2.3674,0.3316,2010
SC,591,2.396,212.113,3.05037,32,13,101,8.473,44634.1,2.4305,0.3316,2010
SC,592,2.3896,212.556,3.18033,51,16,310,8.384,44745.7,2.3493,0.3316,2010
SC,593,2.4696,213.0,3.29046,44,11,228,7.87,44468.9,2.4804,0.3316,2010
SC,594,2.5235,213.444,3.38784,51,21,280,8.051,44314.1,2.5206,0.3316,2010
SC,595,2.5303,213.89,3.08041,55,18,121,7.999,44115.7,2.5749,0.3316,2010
SC,596,2.5249,214.337,3.28911,56,16,195,7.55,44980.5,2.7074,0.3316,2010
SC,597,2.4264,214.785,3.10718,46,10,212,7.518,45358.1,2.5776,0.3316,2010
SC,598,2.3327,215.233,3.01067,55,22,108,7.474,45521.1,2.6841,0.3316,2010
SC,599,2.344,215.683,3.03132,38,27,222,7.648,46259.7,2.5302,0.3316,2010
SC,600,2.7076,216.133,2.92916,56,51,391,8.088,46082.1,2.6027,0.3316,2010
SC,601,2.7222,216.585,2.87213,49,31,213,7.861,44798.1,2.4402,0.3316,2010
SC,602,2.8406,217.037,2.94155,58,20,170,8.697,45007.8,2.396,0.3316,2010
SC,603,2.9511,217.491,3.05267,52,18,156,8.28,44541.6,2.4364,0.3316,2010
SC,604,2.9509,217.945,3.18372,60,14,236,7.964,45492.1,2.3722,0.3316,2010
SC,605,2.9462,218.4,3.13703,49,13,211,7.684,45003.8,2.4272,0.3316,2010
SC,606,2.9731,218.856,3.23878,42,13,146,8.288,45562.5,2.5561,0.3316,2010
SC,607,2.9595,219.313,3.11258,49,22,135,7.279,45177.3,2.57,0.3316,2010
SC,608,2.902,219.772,3.18452,41,44,300,6.794,46014.7,2.6387,0.3316,2010
SC,609,2.8392,220.231,3.05261,53,24,702,6.542,45958.7,2.8552,0.3316,2010
SC,610,2.7108,220.691,3.00352,59,38,132,8.027,46445.1,2.574,0.3316,2010
SC,611,2.6607,221.152,2.8605,42,23,157,8.035,45836.9,2.5431,0.3316,2010
SC,612,3.4619,221.614,3.02736,43,38,100,5.147,47510.2,2.3382,0.3316,2010
SC,613,3.485,222.076,2.861,43,36,44,5.789,46682.9,2.2391,0.3316,2010
SC,614,3.4632,222.54,3.07753,47,10,214,4.821,47069.5,2.151,0.3316,2010
SC,615,3.5406,223.005,3.00336,38,17,134,5.184,46795.9,2.1819,0.3316,2010
SC,616,3.6464,223.471,3.12843,46,29,377,5.462,47245.7,2.2042,0.3316,2010
SC,617,3.6742,223.938,3.1956,39,14,150,5.126,48050.4,2.2226,0.3316,2010
SC,618,3.6545,224.405,3.41733,45,14,406,4.473,48191.7,2.3066,0.3316,2010
SC,619,3.6208,224.874,3.36409,46,12,199,4.67,48225.1,2.3192,0.3316,2010
SC,620,3.6068,225.344,3.31595,44,12,265,4.316,47908.7,2.4553,0.3316,2010
SC,621,3.4763,225.815,3.06675,44,20,125,4.153,46642.5,2.48,0.3316,2010
SC,622,3.4641,226.286,2.98628,41,18,193,3.879,48363.6,2.3407,0.3316,2010
SC,623,3.523,226.759,2.90368,49,25,120,4.7,48370.4,2.3897,0.3316,2010
SC,624,3.516,227.233,2.86542,60,27,147,5.438,49390.3,2.3508,0.3316,2010
SC,625,3.5689,227.707,3.02262,52,28,271,5.141,48436.7,2.1878,0.3316,2010
SC,626,3.529,228.183,3.0144,46,19,135,5.388,49908.6,2.2358,0.3316,2010
SC,627,3.693,228.659,3.19555,41,16,149,6.0,48380.6,2.1972,0.3316,2010
SC,628,3.7612,229.137,3.2255,41,10,434,5.652,48138.1,2.2838,0.3316,2010
SC,629,3.76,229.616,3.29597,41,18,191,4.588,48801.8,2.2251,0.3316,2010
SC,630,3.8106,230.095,3.35905,50,7,381,4.928,49629.6,2.4127,0.3316,2010
SC,631,3.7928,230.576,3.20982,35,39,265,4.769,49248.6,2.5779,0.3316,2010
SC,632,3.8064,231.057,3.12244,54,52,134,5.516,50279.3,2.4686,0.3316,2010
SC,633,3.5891,231.54,3.06468,50,24,68,4.919,48428.4,2.5111,0.3316,2010
SC,634,3.5702,232.024,2.99399,43,37,418,4.611,48227.2,2.4046,0.3316,2010
SC,635,3.5871,232.508,2.98122,49,7,120,5.127,49186.6,2.3306,0.3316,2010
SC,636,3.3821,232.994,2.92066,47,17,201,4.993,47949.0,2.1984,0.3316,2010
SC,637,3.4458,233.481,3.00528,52,25,127,4.974,49028.5,2.2013,0.3316,2010
SC,638,3.4836,233.968,3.01823,48,13,225,5.697,49767.5,2.2159,0.3316,2010
SC,639,3.5342,234.457,3.2261,29,45,284,5.138,49315.5,2.1568,0.3316,2010
SC,640,3.5954,234.947,3.29764,34,17,43,4.48,49094.7,2.1981,0.3316,2010
SC,641,3.6309,235.438,3.33572,37,6,145,5.602,49657.2,2.2362,0.3316,2010
